Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Peter Hummelgaard,PHummelgaard,12008,2019-05-02 10:10:24 EET,Tweet,1,1,https://twitter.com/PHummelgaard/status/1123862289617248256,"@pelledragsted @TClausen_ @PSkipperEL Det er jo det, jeg skriver?",PHummelgaard,,,,,-12.5
Peter Hummelgaard,PHummelgaard,12008,2019-05-02 09:55:15 EET,Tweet,0,0,https://twitter.com/PHummelgaard/status/1123858475275161600,"@TClausen_ @PSkipperEL @pelledragsted Som jeg har forstået BTs rettelse, så handler det alene om, at der ikke var tale om en folketingskandidat fra Enhedslisten der forsøgte at invadere scenen. Korrekt?",PHummelgaard,,,,,-50.0
Peter Hummelgaard,PHummelgaard,12008,2019-05-02 09:25:53 EET,Tweet,2,0,https://twitter.com/PHummelgaard/status/1123851086048169984,@Proud_MeatEater @PSkipperEL @pelledragsted Så du tv-billederne? Hvorfor skal vi blive ved med at tolerere den form for politisk hooliganisme?,PHummelgaard,,,,,-13.5
Peter Hummelgaard,PHummelgaard,12008,2019-05-02 09:25:01 EET,Tweet,6,1,https://twitter.com/PHummelgaard/status/1123850865742368768,"@pelledragsted @PSMIDTDK @PSkipperEL Jeg er helt med på, at Enhedslisten ikke havde planlagt eller nogen part i sabotagen og volden i går. Men mange af dem er jeres medlemmer. Og der er et udtalt problem med politisk hoosliganisme på den yderste venstrefløj. Hvorfor kan der ikke ryddes op i det?",PHummelgaard,,,,,-3.857142857142857
Peter Hummelgaard,PHummelgaard,12008,2019-05-02 09:20:46 EET,Tweet,2,1,https://twitter.com/PHummelgaard/status/1123849798598184960,"@KaareDybvad @Heeger Det sjoveste er, at samme Claus Bryld i Thorning/Corydon tiden anklagede S for at svigte sin idearv og rødder i arbejderklassen 😂",PHummelgaard,,,,,-9.333333333333334
Peter Hummelgaard,PHummelgaard,12008,2019-05-02 09:18:56 EET,Tweet,4,1,https://twitter.com/PHummelgaard/status/1123849336251666432,"@pelledragsted @PSMIDTDK @PSkipperEL Jeg spreder ik fake news. Alle kunne se tv-billederne af den politiske hooliganisme, der hersker på den yderste venstrefløj. Sabotage af tale, vold mod helt unge tilhørere. At det ikke var en folketingskandidat fra Enhedslisten, er da kun glædeligt. Men problemet desværre intakt.",PHummelgaard,,,,,-5.6
Peter Hummelgaard,PHummelgaard,12008,2019-05-02 08:43:09 EET,Tweet,2,0,https://twitter.com/PHummelgaard/status/1123840329583607809,@RuneLundEL Så medlemmer af jeres parti forsøgte ikke at sabotere Mette Frederiksens tale og tildelte ikke slag til tilhørere foran scenen?,PHummelgaard,,,,,-14.5
Peter Hummelgaard,PHummelgaard,12008,2019-05-02 07:49:28 EET,Photo,4,0,https://twitter.com/PHummelgaard/status/1123826822326706176,"@FabulesFilajs @MonbergSF @CatjaEva @PSkipperEL @pelledragsted Socialdemokratiet er Danmarks ubestridt største arbejderparti. Vi har vist mere at gøre der, end nogen 😊🌹 https://t.co/Bb7G4Jr7I2",PHummelgaard,https://t.co/Bb7G4Jr7I2,https://twitter.com/PHummelgaard/status/1123826822326706176/photo/1,,,-5.5
Peter Hummelgaard,PHummelgaard,12008,2019-05-02 06:42:08 EET,Tweet,3,0,https://twitter.com/PHummelgaard/status/1123809877841862656,"@marqann @PSkipperEL @pelledragsted Jeg refererer til artikel, hvor det står. Desuden er det velkendt, at bla BJMF i høj grad er organiseret i Enhedslisten. Den form for politisk hooliganisme hører ingen steder hjemme!",PHummelgaard,,,,,-11.333333333333334
Peter Hummelgaard,PHummelgaard,12006,2019-05-01 22:16:20 EET,Tweet,10,0,https://twitter.com/PHummelgaard/status/1123682586386214912,"@Supergodt @PSkipperEL @pelledragsted Det kan jeg bekræfte. Men til gengæld har man som parti et ansvar for, hvad det er for en kultur man dyrker. Og ikke mindst for, hvad ens opstillede kandidater foretager sig.",PHummelgaard,,,,,-4.5
Peter Hummelgaard,PHummelgaard,12006,2019-05-01 21:48:58 EET,Link,65,11,https://twitter.com/PHummelgaard/status/1123675700253343746,"Kære @PSkipperEL, @pelledragsted og andre med ansvar i Enhedslisten. Kan I be- eller afkræfte, at der var jeres medlemmer og folketingskandidat der i dag overfald helt unge tilhørere i Fælledparken og forsøgte at invadere scenen? Det er jo syg kultur. https://www.bt.dk/politik/uro-i-faelledparken-unge-piger-i-graad",PHummelgaard,https://www.bt.dk/politik/uro-i-faelledparken-unge-piger-i-graad,https://www.bt.dk/politik/uro-i-faelledparken-unge-piger-i-graad,,,1.9
Peter Hummelgaard,PHummelgaard,12006,2019-05-01 16:11:59 EET,Tweet,0,0,https://twitter.com/PHummelgaard/status/1123590894530322432,@PerClausen3 @JepFransson @hansersej Det er nu ikke et trick. Et godt eksempel: hvorfor stemte I imod at tilføre flere penge til Arbejdstilsynet...som det eneste parti?,PHummelgaard,,,,,-98.0
Peter Hummelgaard,PHummelgaard,12006,2019-05-01 16:08:44 EET,Tweet,1,0,https://twitter.com/PHummelgaard/status/1123590077630812161,@PerClausen3 @JepFransson @hansersej Det er jo fordi kommunisterne aldrig har taget ansvar for en flyvende fis. Konsekvent gør man det gode til det bedstes værste fjende. Derfor er det som det også var i din ungdom 😘🌹,PHummelgaard,,,,,-49.0
Peter Hummelgaard,PHummelgaard,12006,2019-05-01 15:58:59 EET,Tweet,0,0,https://twitter.com/PHummelgaard/status/1123587625057648641,@edtwodth Du skal læse op på din Danmarkshistorie. Socialdemokrater og kommuniater har alle dage bekæmpet hinanden :),PHummelgaard,,,,,-98.0
Peter Hummelgaard,PHummelgaard,12006,2019-05-01 15:55:30 EET,Tweet,5,0,https://twitter.com/PHummelgaard/status/1123586747441479681,@hansersej Som er erklærede kommunister. Blot en serviceoplysning :),PHummelgaard,,,,,-9.8
