Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Peder Hvelplund,pederhvelplund,340,2019-04-30 21:48:03 EET,Link,6,1,https://twitter.com/pederhvelplund/status/1123313080618901507,Sundhedsøkonomerne siger det. De sundhedsfaglige siger det. Sundhedsvæsenet er underfinansieret og der skal investeres massivt de kommende år. Mon @regeringDK snart smider hørebøfferne? Det burde ikke være så svært at forstå! #dkpol #sundpol https://jyllands-posten.dk/livsstil/familiesundhed/sundhed/ECE11346921/sundhedsordfoerere-kraever-svar-fra-ministeren-om-underfinansierede-sygehuse-det-er-fuldstaendig-uforstaaeligt/,pederhvelplund,https://jyllands-posten.dk/livsstil/familiesundhed/sundhed/ECE11346921/sundhedsordfoerere-kraever-svar-fra-ministeren-om-underfinansierede-sygehuse-det-er-fuldstaendig-uforstaaeligt/,https://jyllands-posten.dk/livsstil/familiesundhed/sundhed/ECE11346921/sundhedsordfoerere-kraever-svar-fra-ministeren-om-underfinansierede-sygehuse-det-er-fuldstaendig-uforstaaeligt/,,,-2.857142857142857
Peder Hvelplund,pederhvelplund,341,2019-04-28 21:28:57 EET,Link,43,18,https://twitter.com/pederhvelplund/status/1122583498676756480,"Notat bekræfter hvad personalet har sagt i årevis. Sundhedsvæsenet er underfinansieret. Vi skal investere massivt, af hensyn til personale og patienter. @EllenTraneNorby skal i samråd forklare hvorfor hun har afvist der mangler ressourcer. #dkpol #sundpol https://jyllands-posten.dk/indland/ECE11339796/sygehuse-er-blevet-underfinansieret-i-flere-aar/",pederhvelplund,https://jyllands-posten.dk/indland/ECE11339796/sygehuse-er-blevet-underfinansieret-i-flere-aar/,https://jyllands-posten.dk/indland/ECE11339796/sygehuse-er-blevet-underfinansieret-i-flere-aar/,,,2.9047619047619047
Peder Hvelplund,pederhvelplund,341,2019-04-26 16:20:02 EET,Link,28,8,https://twitter.com/pederhvelplund/status/1121780981575319552,Teknisk uheld! Danmarks grønneste regering må desværre udsætte den grønne omstilling på grund af tekniske problemer. Vi beklager den stigende vandstand! #klimavalgnu #dkpol https://politiken.dk/indland/politik/art7160469/Venstre-f,pederhvelplund,https://politiken.dk/indland/politik/art7160469/Venstre-f,https://politiken.dk/indland/politik/art7160469/Venstre-f%C3%A5r-udskudt-borgerforslag-om-klimalov-efter-at-de-stiller-byge-af-sp%C3%B8rgsm%C3%A5l-for-sentår-udskudt-borgerforslag-om-klimalov-efter-at-de-stiller-byge-af-spørgsmål-for-sent,,,1.7142857142857142
Peder Hvelplund,pederhvelplund,337,2019-04-24 22:54:45 EET,Photo,40,4,https://twitter.com/pederhvelplund/status/1121155538371399680,Smuk højtidelighed her i aften for at mindes ofrene for terrorangrebene på Sri Lanka. For en gangs skyld er jeg helt enig med Statsministeren - hadet må aldrig vinde over kærligheden! #dkpol https://t.co/PR4Lc8hC1h,pederhvelplund,https://t.co/PR4Lc8hC1h,https://twitter.com/pederhvelplund/status/1121155538371399680/photo/1,,,2.0
Peder Hvelplund,pederhvelplund,337,2019-04-24 22:40:39 EET,Link,7,2,https://twitter.com/pederhvelplund/status/1121151990535458819,"Dybt bekymrende, men desværre ikke overraskende. Konsekvens af årevis underfinansiering af psykiatrien. Der er brug for et øjeblikkeligt løft. Enhl. foreslår akut ekstratilførsel på 1 mia. årligt til psykiatrien. #dkpol #sundpol https://politiken.dk/forbrugogliv/sundhedogmotion/art7157494/Flere-drab-og-drabsfors",pederhvelplund,https://politiken.dk/forbrugogliv/sundhedogmotion/art7157494/Flere-drab-og-drabsfors,https://politiken.dk/forbrugogliv/sundhedogmotion/art7157494/Flere-drab-og-drabsfors%C3%B8g-beg%C3%A5et-af-psykisk-syge-kunne-muligvis-v%C3%A6re-undg%C3%A5et.-Behandlingen-var-utilstr%C3%A6kkeligøg-begået-af-psykisk-syge-kunne-muligvis-være-undgået.-Behandlingen-var-utilstrækkelig,,,-2.3333333333333335
Peder Hvelplund,pederhvelplund,335,2019-04-23 15:21:41 EET,Tweet,30,6,https://twitter.com/pederhvelplund/status/1120679135343534080,"RT @laegeforeningen: Kære @pederhvelplund @Enhedslisten, det er godt, at I ser og anerkender behovet for at investere massivt i sundhedsvæs…",pederhvelplund,,,,,1.1612903225806452
Peder Hvelplund,pederhvelplund,335,2019-04-22 22:50:48 EET,Tweet,0,0,https://twitter.com/pederhvelplund/status/1120429770645344260,"@BoBangsgaard @PSkipperEL I følge Sundhedministeriet er udgiften pr patient i somatikken faldet fra 25.100,- til 24.300,- fra 2008-16. I psykiatrien er faldet i samme periode fra 72.300,- til 60.400,-.",pederhvelplund,,,,,-62.0
Peder Hvelplund,pederhvelplund,335,2019-04-22 18:33:15 EET,Tweet,0,0,https://twitter.com/pederhvelplund/status/1120364957462351872,"@BoBangsgaard @PSkipperEL Til gengæld er der kommet flere patienter og flere komplicerede forløb. Hvis du regner udgiften pr patient er den faldet - mest markant i psykiatrien. Der bliver bare løbet hurtigere, fordi der ikke er fulgt tilstrækkelige midler med til de flere opgaver.",pederhvelplund,,,,,-62.0
Peder Hvelplund,pederhvelplund,333,2019-04-21 08:57:11 EET,Link,20,4,https://twitter.com/pederhvelplund/status/1119857595798425600,Ressourcemanglen i sundhedsvæsenet løses ikke ved underfinansierede strukturreformer. Der skal tilføres flere midler så personalet kan få ro og tillid til at udøve deres faglighed. #dkpol #sundpol https://jyllands-posten.dk/debat/breve/ECE11314472/sundhedssystemet-er-taet-paa-kollaps-hvis-der-ikke-goeres-noget-kan-det-ende-som-skat/,pederhvelplund,https://jyllands-posten.dk/debat/breve/ECE11314472/sundhedssystemet-er-taet-paa-kollaps-hvis-der-ikke-goeres-noget-kan-det-ende-som-skat/,https://jyllands-posten.dk/debat/breve/ECE11314472/sundhedssystemet-er-taet-paa-kollaps-hvis-der-ikke-goeres-noget-kan-det-ende-som-skat/,,,1.1428571428571428
Peder Hvelplund,pederhvelplund,333,2019-04-14 09:54:48 EET,Link,0,0,https://twitter.com/pederhvelplund/status/1117335381249286149,"Sund DF fornuft??!: “Det er skide godt, at det ikke er professorer og embedsværk, der skal lave infrastrukturen i Danmark. For det er der, at politikerne kommer ind med den sunde fornuft,” siger Kim Christiansen. #dkpol https://jyllands-posten.dk/premium/indland/ECE11319371/kristian-thulesens-milliarddyre-togbane-taber-til-udskaeldt-omfartsvej-ved-mariager/",pederhvelplund,https://jyllands-posten.dk/premium/indland/ECE11319371/kristian-thulesens-milliarddyre-togbane-taber-til-udskaeldt-omfartsvej-ved-mariager/,https://jyllands-posten.dk/premium/indland/ECE11319371/kristian-thulesens-milliarddyre-togbane-taber-til-udskaeldt-omfartsvej-ved-mariager/,,,-42.0
